1.060000	-8.054113	-11.287539	21.252555	60.527799
1.070000	-8.377456	-11.718111	21.596348	63.885523
1.080000	-8.711521	-12.137393	22.003565	67.321807
1.090000	-9.054108	-12.538399	22.475621	70.782056
1.100000	-9.402537	-12.913199	23.013010	74.206736
1.110000	-9.753604	-13.252970	23.615032	77.532121
1.120000	-10.103540	-13.548133	24.279515	80.691600
1.130000	-10.447999	-13.788552	25.002521	83.617661
1.140000	-10.782055	-13.963843	25.778081	86.244682
1.150000	-11.100234	-14.063774	26.597974	88.512551
1.160000	-11.396588	-14.078764	27.451579	90.371066
1.170000	-11.664805	-14.000478	28.325866	91.784892
1.180000	-11.898372	-13.822461	29.205526	92.738661
1.190000	-12.090781	-13.540799	30.073307	93.241554
1.200000	-12.235783	-13.154712	30.910546	93.330423
1.210000	-12.327676	-12.667036	31.697907	93.070372
1.220000	-12.361612	-12.084500	32.416294	92.551605
1.230000	-12.333901	-11.417730	33.047860	91.881739
1.240000	-12.242284	-10.680955	33.577038	91.173532
1.250000	-12.086151	-9.891388	33.991481	90.529330
1.260000	-11.866675	-9.068335	34.282796	90.025048
1.270000	-11.586841	-8.232093	34.446984	89.697591
1.280000	-11.251366	-7.402770	34.484533	89.539341
1.290000	-10.866506	-6.599144	34.400157	89.501472
1.300000	-10.439770	-5.837679	34.202210	89.505085
1.310000	-9.979561	-5.131806	33.901871	89.456841
1.320000	-9.494785	-4.491507	33.512213	89.264965
1.330000	-8.994457	-3.923219	33.047247	88.852258
1.340000	-8.487334	-3.430014	32.521062	88.164369
1.350000	-7.981602	-3.011996	31.947119	87.173094
1.360000	-7.484641	-2.666833	31.337731	85.875547
1.370000	-7.002860	-2.390348	30.703750	84.290485
1.380000	-6.541609	-2.177104	30.054423	82.453083
1.390000	-6.105159	-2.020941	29.397393	80.409232
1.400000	-5.696737	-1.915418	28.738804	78.210155
1.410000	-5.318605	-1.854176	28.083468	75.907795
1.420000	-4.972162	-1.831195	27.435064	73.551237
1.430000	-4.658065	-1.840973	26.796342	71.184200
1.440000	-4.376356	-1.878630	26.169313	68.843556
1.450000	-4.126584	-1.939961	25.555425	66.558735
1.460000	-3.907921	-2.021439	24.955704	64.351851
1.470000	-3.719273	-2.120194	24.370879	62.238364
1.480000	-3.559365	-2.233969	23.801469	60.228115
1.490000	-3.426826	-2.361070	23.247865	58.326571
1.500000	-3.320250	-2.500307	22.710382	56.536155
1.510000	-3.238256	-2.650932	22.189302	54.857560
1.520000	-3.179523	-2.812588	21.684911	53.290984
1.530000	-3.142830	-2.985252	21.197519	51.837238
1.540000	-3.127072	-3.169190	20.727486	50.498725
1.550000	-3.131284	-3.364915	20.275238	49.280267
1.560000	-3.154647	-3.573150	19.841282	48.189808
1.570000	-3.196497	-3.794797	19.426224	47.238963
1.580000	-3.256327	-4.030909	19.030787	46.443424
1.590000	-3.333785	-4.282667	18.655828	45.823169
1.600000	-3.428673	-4.551355	18.302357	45.402433
1.610000	-3.540942	-4.838342	17.971566	45.209372
1.620000	-3.670682	-5.145060	17.664845	45.275357
1.630000	-3.818119	-5.472980	17.383819	45.633884
1.640000	-3.983606	-5.823588	17.130374	46.319140
1.650000	-4.167604	-6.198356	16.906695	47.364347
1.660000	-4.370679	-6.598697	16.715300	48.800094
1.670000	-4.593481	-7.025928	16.559081	50.652879
1.680000	-4.836726	-7.481205	16.441344	52.944051
1.690000	-5.101173	-7.965454	16.365850	55.689196
1.700000	-5.387601	-8.479277	16.336850	58.897942
1.710000	-5.696769	-9.022849	16.359119	62.573978
1.720000	-6.029377	-9.595774	16.437977	66.715099
1.730000	-6.386017	-10.196934	16.579293	71.313074
1.740000	-6.767108	-10.824293	16.789461	76.353198
1.750000	-7.172827	-11.474680	17.075353	81.813457
1.760000	-7.603012	-12.143539	17.444208	87.663314
1.770000	-8.057065	-12.824662	17.903467	93.862172
1.780000	-8.533825	-13.509899	18.460526	100.357623
1.790000	-9.031432	-14.188882	19.122387	107.083672
1.800000	-9.547177	-14.848769	19.895191	113.959167
1.810000	-10.077336	-15.474062	20.783617	120.886766
1.820000	-10.617009	-16.046540	21.790146	127.752844
1.830000	-11.159962	-16.545376	22.914191	134.428845
1.840000	-11.698503	-16.947496	24.151131	140.774602
1.850000	-12.223403	-17.228282	25.491314	146.644163
1.860000	-12.723891	-17.362646	26.919127	151.894456
1.870000	-13.187766	-17.326548	28.412283	156.396805
1.880000	-13.601644	-17.098912	29.941501	160.050646
1.890000	-13.951371	-16.663847	31.470790	162.797913
1.900000	-14.222619	-16.012985	32.958502	164.635439
1.910000	-14.401655	-15.147627	34.359272	165.621723
1.920000	-14.476252	-14.080310	35.626824	165.874005
1.930000	-14.436658	-12.835429	36.717452	165.552596
1.940000	-14.276535	-11.448566	37.593774	164.832336
1.950000	-13.993738	-9.964421	38.228239	163.865890
